SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Apr 16 12:02:44 CEST 2025
User: student
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: FLMT05295
Integration Time (usec): 100000 (FLMT05295)
Spectra Averaged: 1 (FLMT05295)
Boxcar Smoothing: 0 (FLMT05295)
Correct for Electrical Dark: No (FLMT05295)
Strobe/Lamp Enabled: No (FLMT05295)
Correct for Detector Non-linearity: No (FLMT05295)
Correct for Stray Light: No (FLMT05295)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
378,85	3211,87
378,95	3215,77
379,05	3211,87
379,15	3202,11
379,25	3237,24
379,35	3221,63
379,45	3219,67
379,55	3202,11
379,65	3149,43
379,75	3198,21
379,85	3346,51
379,95	3217,72
380,05	3215,77
380,15	3135,77
380,25	3241,14
380,36	3206,01
380,46	3254,80
380,56	3262,60
380,66	3182,60
380,76	3157,23
380,86	3155,28
380,96	3176,74
381,06	3137,72
381,16	3225,53
381,26	3291,87
381,36	3161,13
381,46	3301,63
381,56	3172,84
381,66	3239,19
381,76	3085,03
381,86	3196,26
381,96	3094,79
382,06	3272,36
382,16	3184,55
382,26	3215,77
382,36	3237,24
382,46	3151,38
382,56	3184,55
382,66	3200,16
382,76	3118,21
382,86	3166,99
382,96	3178,70
383,06	3289,92
383,16	3239,19
383,26	3178,70
383,36	3096,74
383,46	3215,77
383,56	3112,35
383,66	3243,09
383,76	3141,62
383,86	3198,21
383,96	3141,62
384,06	3151,38
384,16	3155,28
384,27	3174,79
384,37	3209,92
384,47	3100,64
384,57	3311,39
384,67	3286,02
384,77	3206,01
384,87	3231,38
384,97	3196,26
385,07	3176,74
385,17	3157,23
385,27	3190,40
385,37	3262,60
385,47	3237,24
385,57	3118,21
385,67	3206,01
385,77	3311,39
385,87	3172,84
385,97	3147,48
386,07	3291,87
386,17	3065,52
386,27	3235,28
386,37	3256,75
386,47	3196,26
386,56	3225,53
386,66	3252,85
386,76	3170,89
386,86	3086,98
386,96	3256,75
387,06	3289,92
387,16	3202,11
387,26	3184,55
387,36	3124,06
387,46	3172,84
387,56	3221,63
387,66	3219,67
387,76	3157,23
387,86	3176,74
387,96	3116,25
388,06	3260,65
388,16	3248,94
388,26	3092,84
388,36	3141,62
388,46	3239,19
388,56	3178,70
388,66	3196,26
388,76	3168,94
388,86	3248,94
388,96	3239,19
389,06	3262,60
389,16	3077,23
389,26	3200,16
389,36	3168,94
389,46	3289,92
389,56	3262,60
389,66	3145,52
389,76	3200,16
389,86	3231,38
389,96	3276,26
390,06	3239,19
390,16	3161,13
390,26	3157,23
390,36	3243,09
390,46	3268,46
390,55	3165,04
390,65	3204,06
390,75	3190,40
390,85	3127,96
390,95	3245,04
391,05	3198,21
391,15	3108,45
391,25	3213,82
391,35	3135,77
391,45	3221,63
391,55	3104,55
391,65	3161,13
391,75	3112,35
391,85	3260,65
391,95	3272,36
392,05	3143,57
392,15	3137,72
392,25	3245,04
392,35	3221,63
392,45	3188,45
392,54	3194,31
392,64	3153,33
392,74	3104,55
392,84	3245,04
392,94	3198,21
393,04	3180,65
393,14	3157,23
393,24	3213,82
393,34	3209,92
393,44	3166,99
393,54	3268,46
393,64	3217,72
393,74	3213,82
393,84	3153,33
393,94	3221,63
394,04	3206,01
394,13	3227,48
394,23	3127,96
394,33	3200,16
394,43	3139,67
394,53	3213,82
394,63	3124,06
394,73	3209,92
394,83	3270,41
394,93	3110,40
395,03	3147,48
395,13	3153,33
395,23	3297,73
395,33	3141,62
395,42	3284,07
395,52	3168,94
395,62	3282,12
395,72	3135,77
395,82	3135,77
395,92	3174,79
396,02	3301,63
396,12	3170,89
396,22	3213,82
396,32	3178,70
396,42	3151,38
396,52	3176,74
396,61	3356,27
396,71	3190,40
396,81	3297,73
396,91	3206,01
397,01	3207,97
397,11	3114,30
397,21	3245,04
397,31	3213,82
397,41	3213,82
397,51	3075,28
397,60	3161,13
397,70	3100,64
397,80	3073,33
397,90	3159,18
398,00	3254,80
398,10	3188,45
398,20	3153,33
398,30	3202,11
398,40	3190,40
398,50	3211,87
398,59	3209,92
398,69	3168,94
398,79	3188,45
398,89	3182,60
398,99	3194,31
399,09	3090,89
399,19	3348,46
399,29	3194,31
399,39	3221,63
399,48	3122,11
399,58	3215,77
399,68	3215,77
399,78	3223,58
399,88	3233,33
399,98	3231,38
400,08	3176,74
400,18	3282,12
400,27	3258,70
400,37	3184,55
400,47	3157,23
400,57	3204,06
400,67	3163,09
400,77	3229,43
400,87	3168,94
400,97	3245,04
401,07	3178,70
401,16	3118,21
401,26	3139,67
401,36	3262,60
401,46	3198,21
401,56	3129,91
401,66	3213,82
401,76	3188,45
401,85	3231,38
401,95	3229,43
402,05	3118,21
402,15	3206,01
402,25	3237,24
402,35	3223,58
402,45	3147,48
402,54	3338,70
402,64	3213,82
402,74	3229,43
402,84	3188,45
402,94	3133,82
403,04	3131,86
403,14	3163,09
403,24	3233,33
403,33	3131,86
403,43	3170,89
403,53	3102,59
403,63	3211,87
403,73	3102,59
403,83	3137,72
403,92	3219,67
404,02	3135,77
404,12	3198,21
404,22	3198,21
404,32	3239,19
404,42	3190,40
404,52	3194,31
404,61	3186,50
404,71	3284,07
404,81	3207,97
404,91	3358,22
405,01	3055,76
405,11	3219,67
405,20	3217,72
405,30	3161,13
405,40	3145,52
405,50	3237,24
405,60	3151,38
405,70	3286,02
405,79	3129,91
405,89	3254,80
405,99	3139,67
406,09	3206,01
406,19	3079,18
406,29	3192,36
406,38	3204,06
406,48	3161,13
406,58	3174,79
406,68	3186,50
406,78	3180,65
406,88	3112,35
406,97	3297,73
407,07	3252,85
407,17	3243,09
407,27	3217,72
407,37	3166,99
407,46	3209,92
407,56	3194,31
407,66	3256,75
407,76	3207,97
407,86	3159,18
407,96	3200,16
408,05	3090,89
408,15	3180,65
408,25	3098,69
408,35	3241,14
408,45	3188,45
408,54	3094,79
408,64	3264,55
408,74	3246,99
408,84	3364,07
408,94	3163,09
409,03	3245,04
409,13	3161,13
409,23	3172,84
409,33	3180,65
409,43	3231,38
409,53	3166,99
409,62	3161,13
409,72	3245,04
409,82	3194,31
409,92	3204,06
410,02	3186,50
410,11	3172,84
410,21	3237,24
410,31	3141,62
410,41	3221,63
410,51	3172,84
410,60	3198,21
410,70	3100,64
410,80	3268,46
410,90	3186,50
410,99	3233,33
411,09	3206,01
411,19	3200,16
411,29	3284,07
411,39	3153,33
411,48	3133,82
411,58	3206,01
411,68	3219,67
411,78	3194,31
411,88	3184,55
411,97	3194,31
412,07	3209,92
412,17	3233,33
412,27	3161,13
412,36	3196,26
412,46	3270,41
412,56	3250,90
412,66	3157,23
412,76	3227,48
412,85	3202,11
412,95	3243,09
413,05	3194,31
413,15	3159,18
413,24	3276,26
413,34	3211,87
413,44	3092,84
413,54	3270,41
413,63	3225,53
413,73	3229,43
413,83	3147,48
413,93	3254,80
414,03	3192,36
414,12	3114,30
414,22	3237,24
414,32	3243,09
414,42	3157,23
414,51	3215,77
414,61	3211,87
414,71	3241,14
414,81	3151,38
414,90	3280,16
415,00	3246,99
415,10	3010,88
415,20	3090,89
415,29	3163,09
415,39	3149,43
415,49	3020,64
415,59	3147,48
415,68	3200,16
415,78	3122,11
415,88	3194,31
415,98	3126,01
416,07	3227,48
416,17	3207,97
416,27	3219,67
416,37	3192,36
416,46	3209,92
416,56	3217,72
416,66	3254,80
416,76	3237,24
416,85	3215,77
416,95	3145,52
417,05	3215,77
417,15	3165,04
417,24	3198,21
417,34	3196,26
417,44	3204,06
417,54	3243,09
417,63	3174,79
417,73	3151,38
417,83	3186,50
417,92	3151,38
418,02	3284,07
418,12	3092,84
418,22	3186,50
418,31	3165,04
418,41	3166,99
418,51	3131,86
418,61	3250,90
418,70	3278,21
418,80	3182,60
418,90	3116,25
419,00	3196,26
419,09	3229,43
419,19	3301,63
419,29	3124,06
419,38	3207,97
419,48	3155,28
419,58	3213,82
419,68	3172,84
419,77	3204,06
419,87	3126,01
419,97	3200,16
420,06	3198,21
420,16	3206,01
420,26	3213,82
420,36	3217,72
420,45	3133,82
420,55	3147,48
420,65	3190,40
420,74	3151,38
420,84	3184,55
420,94	3241,14
421,04	3270,41
421,13	3100,64
421,23	3174,79
421,33	3204,06
421,42	3278,21
421,52	3145,52
421,62	3165,04
421,71	3170,89
421,81	3077,23
421,91	3176,74
422,01	3141,62
422,10	3202,11
422,20	3227,48
422,30	3204,06
422,39	3207,97
422,49	3186,50
422,59	3235,28
422,68	3178,70
422,78	3139,67
422,88	3188,45
422,97	3180,65
423,07	3217,72
423,17	3223,58
423,27	3211,87
423,36	3272,36
423,46	3303,58
423,56	3211,87
423,65	3200,16
423,75	3174,79
423,85	3328,95
423,94	3313,34
424,04	3178,70
424,14	3176,74
424,23	3237,24
424,33	3202,11
424,43	3190,40
424,52	3141,62
424,62	3184,55
424,72	3182,60
424,81	3258,70
424,91	3151,38
425,01	3127,96
425,10	3161,13
425,20	3159,18
425,30	3272,36
425,39	3245,04
425,49	3213,82
425,59	3274,31
425,68	3291,87
425,78	3235,28
425,88	3241,14
425,97	3206,01
426,07	3186,50
426,17	3194,31
426,26	3217,72
426,36	3219,67
426,46	3166,99
426,55	3145,52
426,65	3188,45
426,75	3196,26
426,84	3151,38
426,94	3003,08
427,04	3168,94
427,13	3291,87
427,23	3139,67
427,33	3213,82
427,42	3163,09
427,52	3262,60
427,62	3166,99
427,71	3129,91
427,81	3213,82
427,91	3094,79
428,00	3153,33
428,10	3221,63
428,19	3184,55
428,29	3213,82
428,39	3280,16
